2026-04-30T15:04:23.578504 WARN empty_response doc_type=A11 start=201904010001 end=201906300001 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:24.812051 WARN empty_response doc_type=A11 start=201906300002 end=201909280002 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:26.093249 WARN empty_response doc_type=A11 start=201909280003 end=201912270003 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:27.690619 WARN empty_response doc_type=A11 start=201912270004 end=202003260004 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:28.951813 WARN empty_response doc_type=A11 start=202003260005 end=202006240005 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:30.284724 WARN empty_response doc_type=A11 start=202006240006 end=202009220006 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:31.550410 WARN empty_response doc_type=A11 start=202009220007 end=202012210007 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:32.796523 WARN empty_response doc_type=A11 start=202012210008 end=202103210008 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:34.163147 WARN empty_response doc_type=A11 start=202103210009 end=202106190009 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:35.820983 WARN empty_response doc_type=A11 start=202106190010 end=202109170010 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:40.993963 WARN empty_response doc_type=A11 start=202109170011 end=202112160011 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:42.462321 WARN empty_response doc_type=A11 start=202112160012 end=202203160012 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:43.701084 WARN empty_response doc_type=A11 start=202203160013 end=202206140013 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:44.970587 WARN empty_response doc_type=A11 start=202206140014 end=202209120014 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:46.292076 WARN empty_response doc_type=A11 start=202209120015 end=202212110015 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:47.709536 WARN empty_response doc_type=A11 start=202212110016 end=202303110016 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:51.855551 WARN empty_response doc_type=A11 start=202303110017 end=202306090017 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:55.545994 WARN empty_response doc_type=A11 start=202306090018 end=202309070018 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:57.278395 WARN empty_response doc_type=A11 start=202309070019 end=202312060019 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:04:59.361684 WARN empty_response doc_type=A11 start=202312060020 end=202403050020 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:02.554595 WARN empty_response doc_type=A11 start=202403050021 end=202406030021 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:05.469774 WARN empty_response doc_type=A11 start=202406030022 end=202409010022 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:10.843423 WARN empty_response doc_type=A11 start=202409010023 end=202411300023 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:14.484599 WARN empty_response doc_type=A11 start=202411300024 end=202502280024 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:16.006489 WARN empty_response doc_type=A11 start=202502280025 end=202505290025 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:17.294059 WARN empty_response doc_type=A11 start=202505290026 end=202508270026 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:18.804901 WARN empty_response doc_type=A11 start=202508270027 end=202511250027 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:29.027540 WARN empty_response doc_type=A11 start=202511250028 end=202512312359 extra={'in_Domain': '10YCH-SWISSGRIDZ', 'out_Domain': '10Y1001A1001A63L'}
2026-04-30T15:05:33.383593 WARN empty_response doc_type=A11 start=201901010000 end=201904010000 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:05:37.424854 WARN empty_response doc_type=A11 start=201904010001 end=201906300001 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:05:44.876812 WARN empty_response doc_type=A11 start=201906300002 end=201909280002 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:05:57.494098 WARN empty_response doc_type=A11 start=201909280003 end=201912270003 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:05:58.760220 WARN empty_response doc_type=A11 start=201912270004 end=202003260004 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:14.457357 WARN empty_response doc_type=A11 start=202003260005 end=202006240005 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:15.697388 WARN empty_response doc_type=A11 start=202006240006 end=202009220006 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:16.930760 WARN empty_response doc_type=A11 start=202009220007 end=202012210007 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:18.291667 WARN empty_response doc_type=A11 start=202012210008 end=202103210008 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:19.768564 WARN empty_response doc_type=A11 start=202103210009 end=202106190009 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:21.134823 WARN empty_response doc_type=A11 start=202106190010 end=202109170010 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:22.486545 WARN empty_response doc_type=A11 start=202109170011 end=202112160011 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:24.084602 WARN empty_response doc_type=A11 start=202112160012 end=202203160012 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:27.757370 WARN empty_response doc_type=A11 start=202203160013 end=202206140013 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:30.472489 WARN empty_response doc_type=A11 start=202206140014 end=202209120014 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:31.700068 WARN empty_response doc_type=A11 start=202209120015 end=202212110015 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:35.590003 WARN empty_response doc_type=A11 start=202212110016 end=202303110016 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:39.071256 WARN empty_response doc_type=A11 start=202303110017 end=202306090017 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:40.310261 WARN empty_response doc_type=A11 start=202306090018 end=202309070018 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:41.585925 WARN empty_response doc_type=A11 start=202309070019 end=202312060019 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:42.823378 WARN empty_response doc_type=A11 start=202312060020 end=202403050020 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:48.080725 WARN empty_response doc_type=A11 start=202403050021 end=202406030021 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:53.507342 WARN empty_response doc_type=A11 start=202406030022 end=202409010022 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:54.734601 WARN empty_response doc_type=A11 start=202409010023 end=202411300023 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:56.989718 WARN empty_response doc_type=A11 start=202411300024 end=202502280024 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:58.301824 WARN empty_response doc_type=A11 start=202502280025 end=202505290025 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:06:59.593137 WARN empty_response doc_type=A11 start=202505290026 end=202508270026 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:07:03.747166 WARN empty_response doc_type=A11 start=202508270027 end=202511250027 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
2026-04-30T15:07:08.249144 WARN empty_response doc_type=A11 start=202511250028 end=202512312359 extra={'in_Domain': '10Y1001A1001A63L', 'out_Domain': '10YCH-SWISSGRIDZ'}
